DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16493,0,2011/1/14,8:16,21912,3.75,4
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
12672,0,2011/1/14,9:20,85099B,1.95,10
12672,0,2011/1/14,9:20,21039,2.55,6
12672,0,2011/1/14,9:20,20679,5.95,3
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
12672,0,2011/1/14,9:20,21218,3.75,6
12672,0,2011/1/14,9:20,22645,1.45,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
12708,0,2011/1/14,9:23,21671,1.25,12
DEL,,,,,,
12708,0,2011/1/14,9:23,20674,1.25,8
DEL,,,,,,
12708,0,2011/1/14,9:23,16161P,0.42,25
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
12708,0,2011/1/14,9:23,22986,0.42,25
DEL,,,,,,
12708,0,2011/1/14,9:23,84968D,12.75,1
DEL,,,,,,
DEL,,,,,,
15213,0,2011/1/14,11:05,16161P,0.42,25
DEL,,,,,,
DEL,,,,,,
15213,0,2011/1/14,11:05,22663,1.95,10
DEL,,,,,,
15213,0,2011/1/14,11:05,22380,2.1,5
15213,0,2011/1/14,11:05,22382,1.65,10
15213,0,2011/1/14,11:05,22385,1.95,10
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15213,0,2011/1/14,11:05,84378,1.25,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15213,0,2011/1/14,11:05,22379,2.1,5
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14099,0,2011/1/14,14:47,21527,7.95,1
14099,0,2011/1/14,14:47,22891,4.25,1
DEL,,,,,,
DEL,,,,,,
14099,0,2011/1/14,14:47,21947,1.25,12
14099,0,2011/1/14,14:47,85038,2.1,6
DEL,,,,,,
16401,0,2011/1/16,10:56,22554,1.65,24
16401,0,2011/1/16,10:56,21080,0.85,8
16401,0,2011/1/16,10:56,21986,0.29,60
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16401,0,2011/1/16,10:56,22346,0.21,30
DEL,,,,,,
16401,0,2011/1/16,10:56,21559,2.55,4
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13782,0,2011/1/16,11:08,84879,1.69,4
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13782,0,2011/1/16,11:08,85184C,2.95,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13782,0,2011/1/16,11:08,85006,2.95,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13782,0,2011/1/16,11:08,22913,4.95,1
13782,0,2011/1/16,11:08,22914,4.95,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13782,0,2011/1/16,11:08,22822,5.95,2
DEL,,,,,,
13782,0,2011/1/16,11:08,22192,8.5,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14976,0,2011/1/17,11:09,22457,2.95,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14976,0,2011/1/17,11:09,21754,5.95,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14101,0,2011/1/17,13:09,22659,1.65,64
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14667,0,2011/1/17,13:25,21621,8.5,4
DEL,,,,,,
14667,0,2011/1/17,13:25,22212,2.1,3
DEL,,,,,,
DEL,,,,,,
14667,0,2011/1/17,13:25,21326,0.65,12
14667,0,2011/1/17,13:25,21181,2.1,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14667,0,2011/1/17,13:25,20772,2.55,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17288,0,2011/1/17,13:25,22534,0.42,24
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13769,0,2011/1/17,14:18,22113,3.75,4
13769,0,2011/1/17,14:18,22469,1.65,12
13769,0,2011/1/17,14:18,22470,2.95,6
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13769,0,2011/1/17,14:18,21181,2.1,12
DEL,,,,,,
DEL,,,,,,
13769,0,2011/1/17,14:18,22189,3.95,4
DEL,,,,,,
DEL,,,,,,
13769,0,2011/1/17,14:18,22260,0.85,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13769,0,2011/1/17,14:18,21166,1.95,12
13769,0,2011/1/17,14:18,22269,1.25,8
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17730,0,2011/1/17,14:49,21672,1.25,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17730,0,2011/1/17,14:49,84987,1.45,12
17730,0,2011/1/17,14:49,21877,1.25,24
DEL,,,,,,
17730,0,2011/1/17,14:49,22986,0.42,25
17730,0,2011/1/17,14:49,21519,0.42,12
DEL,,,,,,
DEL,,,,,,
17730,0,2011/1/17,14:49,22348,0.85,24
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
12356,0,2011/1/18,9:50,21114,1.25,40
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
12356,0,2011/1/18,9:50,22132,0.85,48
12356,0,2011/1/18,9:50,22131,1.95,24
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
12356,0,2011/1/18,9:50,85184C,1.25,24
12356,0,2011/1/18,9:50,22055,1.45,32
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
12356,0,2011/1/18,9:50,37500,8.49,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
12356,0,2011/1/18,9:50,84375,2.1,36
DEL,,,,,,
12356,0,2011/1/18,9:50,22951,0.55,24
DEL,,,,,,
DEL,,,,,,
12356,0,2011/1/18,9:50,21843,10.95,4
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14911,0,2011/1/18,10:22,18097C,2.55,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15061,0,2011/1/18,13:34,22629,1.65,24
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15061,0,2011/1/18,13:34,21212,0.42,72
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17576,0,2011/1/18,16:45,22228,0.85,4
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17576,0,2011/1/18,16:45,35095A,0.42,1
DEL,,,,,,
DEL,,,,,,
17576,0,2011/1/18,16:45,21621,8.5,1
17576,0,2011/1/18,16:45,22113,3.75,2
DEL,,,,,,
17576,0,2011/1/18,16:45,22077,1.65,2
17576,0,2011/1/18,16:45,20914,2.95,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17708,0,2011/1/19,10:09,22494,1.25,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17708,0,2011/1/19,10:09,20677,1.25,1
17708,0,2011/1/19,10:09,20676,1.25,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17708,0,2011/1/19,10:09,21534,4.95,2
DEL,,,,,,
17708,0,2011/1/19,10:09,21528,6.95,3
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17708,0,2011/1/19,10:09,22665,2.95,1
DEL,,,,,,
17708,0,2011/1/19,10:09,21071,1.25,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15039,0,2011/1/19,11:15,21428,4.25,4
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15039,0,2011/1/19,11:15,22670,1.25,2
15039,0,2011/1/19,11:15,22684,1.25,2
15039,0,2011/1/19,11:15,22679,1.25,1
15039,0,2011/1/19,11:15,22683,1.25,3
DEL,,,,,,
15039,0,2011/1/19,11:15,22775,1.25,2
DEL,,,,,,
15039,0,2011/1/19,11:15,22267,1.25,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15039,0,2011/1/19,11:15,22835,4.65,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15039,0,2011/1/19,11:15,22151,0.42,24
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15039,0,2011/1/19,11:15,15056N,5.95,7
14307,0,2011/1/19,14:43,22931,2.55,6
DEL,,,,,,
14307,0,2011/1/19,14:43,22937,2.55,6
DEL,,,,,,
14307,0,2011/1/19,14:43,22965,2.1,6
DEL,,,,,,
14307,0,2011/1/19,14:43,82484,6.45,3
14307,0,2011/1/19,14:43,22090,2.95,6
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14307,0,2011/1/19,14:43,84378,1.25,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14307,0,2011/1/19,14:43,22558,1.49,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14916,0,2011/1/19,15:30,10135,0.42,20
14916,0,2011/1/19,15:30,10133,0.42,20
14916,0,2011/1/19,15:30,21110,1.95,24
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17602,0,2011/1/19,16:18,22537,0.42,6
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17602,0,2011/1/19,16:18,22079,1.65,5
17602,0,2011/1/19,16:18,21985,0.29,24
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17602,0,2011/1/19,16:19,22650,1.45,8
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17602,0,2011/1/19,16:19,20974,0.65,5
17602,0,2011/1/19,16:19,20973,0.65,5
DEL,,,,,,
17602,0,2011/1/19,16:19,72349B,2.1,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17602,0,2011/1/19,16:19,72133,1.25,2
DEL,,,,,,
17602,0,2011/1/19,16:19,22558,1.49,3
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17602,0,2011/1/19,16:19,85172,0.42,32
DEL,,,,,,
DEL,,,,,,
17602,0,2011/1/19,16:19,22560,1.25,5
17602,0,2011/1/19,16:19,85187,1.65,2
17602,0,2011/1/19,16:19,72351B,2.1,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17602,0,2011/1/19,16:19,21976,0.55,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17602,0,2011/1/19,16:19,47503A,0.42,24
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17602,0,2011/1/19,16:19,22259,0.42,48
17602,0,2011/1/19,16:19,82483,5.95,2
15529,0,2011/1/20,12:16,21249,2.95,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15529,0,2011/1/20,12:16,20713,1.95,1
DEL,,,,,,
15529,0,2011/1/20,12:16,85099F,1.95,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15529,0,2011/1/20,12:16,22376,4.25,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15529,0,2011/1/20,12:16,22197,0.85,7
15529,0,2011/1/20,12:16,20754,2.1,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15529,0,2011/1/20,12:16,22382,1.65,3
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15529,0,2011/1/20,12:16,84535B,0.65,3
15529,0,2011/1/20,12:16,44235,0.42,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15529,0,2011/1/20,12:16,22756,1.25,3
15529,0,2011/1/20,12:16,22757,1.25,3
15529,0,2011/1/20,12:16,22753,0.85,3
15529,0,2011/1/20,12:16,21987,0.65,1
15529,0,2011/1/20,12:16,20767,2.55,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15529,0,2011/1/20,12:16,21464,4.25,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14911,0,2011/1/20,12:34,22666,2.55,48
14911,0,2011/1/20,12:34,22274,2.55,48
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14911,0,2011/1/20,12:34,22720,4.25,48
DEL,,,,,,
14911,0,2011/1/20,12:34,22966,1.06,144
14911,0,2011/1/20,12:34,22722,3.45,24
DEL,,,,,,
12664,0,2011/1/21,11:42,84997C,3.75,48
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
12664,0,2011/1/21,11:42,84997A,3.75,36
16618,0,2011/1/21,11:55,22423,12.75,2
DEL,,,,,,
16618,0,2011/1/21,11:55,22796,9.95,2
DEL,,,,,,
DEL,,,,,,
16618,0,2011/1/21,11:55,22485,12.75,6
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16618,0,2011/1/21,11:55,22551,1.65,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16618,0,2011/1/21,11:55,22805,1.25,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16618,0,2011/1/21,11:55,22699,2.95,6
16618,0,2011/1/21,11:55,22697,2.95,6
DEL,,,,,,
DEL,,,,,,
14088,0,2011/1/21,13:07,22841,6.95,4
14088,0,2011/1/21,13:07,22840,6.95,10
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14088,0,2011/1/21,13:07,22469,1.45,48
DEL,,,,,,
DEL,,,,,,
14088,0,2011/1/21,13:07,22341,1.45,48
14088,0,2011/1/21,13:07,22760,10.95,22
DEL,,,,,,
14088,0,2011/1/21,13:07,85066,10.95,30
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14088,0,2011/1/21,13:07,84880,4.95,12
14088,0,2011/1/21,13:07,22794,6.75,10
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14088,0,2011/1/21,13:07,21068,1.25,48
DEL,,,,,,
DEL,,,,,,
14088,0,2011/1/21,13:07,22786,4.95,10
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14088,0,2011/1/21,13:07,85062,1.45,48
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14088,0,2011/1/21,13:07,84032A,2.55,18
DEL,,,,,,
DEL,,,,,,
14088,0,2011/1/21,13:07,22073,3.39,28
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14088,0,2011/1/21,13:07,21527,6.95,12
DEL,,,,,,
14088,0,2011/1/21,13:07,22720,4.25,48
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14088,0,2011/1/21,13:07,22972,1.45,36
14088,0,2011/1/21,13:07,22974,1.45,36
14088,0,2011/1/21,13:07,22973,1.45,36
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14088,0,2011/1/21,13:07,22929,57.95,1
14088,0,2011/1/21,13:07,22325,4.25,3
DEL,,,,,,
14088,0,2011/1/21,13:07,22317,2.55,12
DEL,,,,,,
14088,0,2011/1/21,13:07,21561,2.1,36
DEL,,,,,,
14088,0,2011/1/21,13:07,21216,4.25,12
14088,0,2011/1/21,13:07,20682,2.75,18
16931,0,2011/1/23,12:19,22865,2.1,3
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16931,0,2011/1/23,12:19,21733,2.95,3
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16931,0,2011/1/23,12:19,22569,3.75,1
16931,0,2011/1/23,12:19,22568,3.75,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16931,0,2011/1/23,12:19,21880,0.65,1
16931,0,2011/1/23,12:19,84032B,2.95,1
16931,0,2011/1/23,12:19,85031A,4.95,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16931,0,2011/1/23,12:19,21071,1.25,1
16931,0,2011/1/23,12:19,21872,1.25,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16931,0,2011/1/23,12:19,22380,2.1,2
16931,0,2011/1/23,12:19,21485,4.95,3
DEL,,,,,,
DEL,,,,,,
16931,0,2011/1/23,12:19,47566,4.65,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15443,0,2011/1/23,13:25,22284,1.65,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15443,0,2011/1/23,13:25,21584,1.65,3
15443,0,2011/1/23,13:25,21588,2.55,3
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15443,0,2011/1/23,13:25,21181,2.1,2
DEL,,,,,,
15443,0,2011/1/23,13:25,21903,2.1,1
DEL,,,,,,
15443,0,2011/1/23,13:25,82583,2.1,2
DEL,,,,,,
DEL,,,,,,
15443,0,2011/1/23,13:25,22767,9.95,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15443,0,2011/1/23,13:25,22502,5.95,2
DEL,,,,,,
15443,0,2011/1/23,13:25,84884A,3.95,2
DEL,,,,,,
15443,0,2011/1/23,13:25,21533,4.95,2
15443,0,2011/1/23,13:25,21527,7.95,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15443,0,2011/1/23,13:25,21485,4.95,2
15443,0,2011/1/23,13:25,22079,1.65,5
15443,0,2011/1/23,13:25,22588,2.55,4
14744,0,2011/1/24,9:28,22318,2.95,1
DEL,,,,,,
14744,0,2011/1/24,9:28,84916,5.95,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15497,0,2011/1/24,10:01,82483,4.95,16
15497,0,2011/1/24,10:01,82486,6.95,12
15497,0,2011/1/24,10:01,84879,1.45,160
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16558,0,2011/1/24,10:01,22469,1.65,12
DEL,,,,,,
16558,0,2011/1/24,10:01,16161P,0.42,25
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16558,0,2011/1/24,10:01,22502,5.95,4
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16558,0,2011/1/24,10:01,84970S,0.85,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13819,0,2011/1/24,10:38,21213,0.42,120
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13819,0,2011/1/24,10:38,21731,1.65,24
13819,0,2011/1/24,10:38,84992,0.42,120
13819,0,2011/1/24,10:38,21212,0.42,120
13819,0,2011/1/24,10:38,20718,1.25,20
DEL,,,,,,
DEL,,,,,,
15039,0,2011/1/24,11:21,22170,5.95,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15039,0,2011/1/24,11:21,21428,4.25,3
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15039,0,2011/1/24,11:21,21239,0.85,9
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15039,0,2011/1/24,11:21,22435,1.25,20
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14911,0,2011/1/24,14:54,22722,3.95,4
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14911,0,2011/1/24,14:54,22795,6.75,2
DEL,,,,,,
14911,0,2011/1/24,14:54,22842,6.75,2
DEL,,,,,,
14911,0,2011/1/24,14:54,22841,7.95,2
DEL,,,,,,
14911,0,2011/1/24,14:54,20795,2.1,6
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15052,0,2011/1/24,15:52,22588,2.55,2
15052,0,2011/1/24,15:52,22766,2.95,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15052,0,2011/1/24,15:52,22801,3.75,2
DEL,,,,,,
15052,0,2011/1/24,15:52,84947,1.25,6
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15052,0,2011/1/24,15:52,22457,2.95,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15052,0,2011/1/24,15:52,21062,0.85,1
DEL,,,,,,
DEL,,,,,,
15052,0,2011/1/24,15:52,20684,3.25,1
DEL,,,,,,
DEL,,,,,,
15052,0,2011/1/24,15:52,22749,3.75,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15052,0,2011/1/24,15:52,20978,1.25,6
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15213,0,2011/1/25,12:21,22380,2.1,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13168,0,2011/1/25,13:55,84709B,5.95,2
13168,0,2011/1/25,13:55,22202,3.75,1
DEL,,,,,,
DEL,,,,,,
13168,0,2011/1/25,13:55,84459B,1.49,6
DEL,,,,,,
13168,0,2011/1/25,13:55,21865,2.1,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13168,0,2011/1/25,13:55,22470,2.95,6
13168,0,2011/1/25,13:55,22203,3.75,1
13168,0,2011/1/25,13:55,21975,0.55,4
13168,0,2011/1/25,13:55,21213,0.55,8
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13168,0,2011/1/25,13:55,85152,2.1,1
DEL,,,,,,
13168,0,2011/1/25,13:55,85152,2.1,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13168,0,2011/1/25,13:55,21174,1.95,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13168,0,2011/1/25,13:55,21169,1.69,2
DEL,,,,,,
13168,0,2011/1/25,13:55,82582,2.1,2
DEL,,,,,,
13168,0,2011/1/25,13:55,23231,0.42,25
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13168,0,2011/1/25,13:55,22804,2.95,6
DEL,,,,,,
13168,0,2011/1/25,13:55,72741,1.45,16
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13168,0,2011/1/25,13:55,72807A,4.25,2
13168,0,2011/1/25,13:55,72803A,4.25,2
13168,0,2011/1/25,13:55,22863,2.95,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13168,0,2011/1/25,13:55,21452,2.95,6
13168,0,2011/1/25,13:55,82482,2.55,6
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13168,0,2011/1/25,13:55,20685,7.95,2
